,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,public_information_campaigns,facial_coverings,vaccination_policy,date,location_key,stringency_index
221602,1.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-19,SG,56.48
221603,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-20,SG,50.93
221604,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-21,SG,50.93
221605,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-22,SG,50.93
221606,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-23,SG,50.93
221607,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-24,SG,50.93
221608,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-25,SG,50.93
221609,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-26,SG,50.93
221610,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-27,SG,50.93
221611,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-28,SG,50.93
221612,1.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-29,SG,56.48
221613,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-30,SG,50.93
221614,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-08-31,SG,50.93
221615,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-01,SG,50.93
221616,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-02,SG,50.93
221617,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-03,SG,50.93
221618,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-04,SG,50.93
221619,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-05,SG,50.93
221620,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-06,SG,50.93
221621,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-07,SG,50.93
221622,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-08,SG,50.93
221623,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-09,SG,50.93
221624,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-10,SG,50.93
221625,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-11,SG,50.93
221626,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-12,SG,50.93
221627,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-13,SG,50.93
221628,1.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-14,SG,56.48
221629,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-15,SG,50.93
221630,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-16,SG,50.93
221631,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-17,SG,50.93
221632,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-18,SG,50.93
221633,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-19,SG,50.93
221634,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-20,SG,50.93
221635,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-21,SG,50.93
221636,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-22,SG,50.93
221637,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-23,SG,50.93
221638,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-24,SG,50.93
221639,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-25,SG,50.93
221640,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-26,SG,50.93
221641,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-27,SG,50.93
221642,1.0,2.0,2.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-28,SG,56.48
221643,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-29,SG,50.93
221644,1.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-09-30,SG,50.93
221645,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-01,SG,45.37
221646,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-02,SG,45.37
221647,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-03,SG,50.93
221648,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-04,SG,45.37
221649,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-05,SG,45.37
221650,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-06,SG,45.37
221651,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-07,SG,45.37
221652,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-08,SG,45.37
221653,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-09,SG,45.37
221654,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-10,SG,45.37
221655,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-11,SG,45.37
221656,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-12,SG,45.37
221657,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-13,SG,45.37
221658,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-14,SG,45.37
221659,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-15,SG,45.37
221660,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-16,SG,45.37
221661,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-17,SG,45.37
221662,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-18,SG,45.37
221663,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-19,SG,45.37
221664,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-20,SG,45.37
221665,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-21,SG,45.37
221666,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-22,SG,50.93
221667,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-23,SG,45.37
221668,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-24,SG,45.37
221669,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-25,SG,45.37
221670,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-26,SG,45.37
221671,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-27,SG,45.37
221672,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-28,SG,45.37
221673,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-29,SG,45.37
221674,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-30,SG,45.37
221675,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-10-31,SG,45.37
221676,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-01,SG,50.93
221677,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-02,SG,45.37
221678,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-03,SG,45.37
221679,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-04,SG,45.37
221680,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-05,SG,45.37
221681,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-06,SG,45.37
221682,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-07,SG,45.37
221683,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-08,SG,45.37
221684,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-09,SG,45.37
221685,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-10,SG,45.37
221686,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-11,SG,45.37
221687,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-12,SG,45.37
221688,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-13,SG,45.37
221689,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-14,SG,45.37
221690,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-15,SG,45.37
221691,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-16,SG,45.37
221692,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-17,SG,45.37
221693,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-18,SG,45.37
221694,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-19,SG,45.37
221695,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-20,SG,45.37
221696,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-21,SG,45.37
221697,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-22,SG,45.37
221698,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-23,SG,45.37
221699,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-24,SG,45.37
221700,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-25,SG,45.37
221701,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-26,SG,45.37
221702,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-27,SG,45.37
221703,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-28,SG,45.37
221704,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-29,SG,45.37
221705,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-11-30,SG,45.37
221706,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-01,SG,45.37
221707,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-02,SG,45.37
221708,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-03,SG,50.93
221709,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-04,SG,45.37
221710,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-05,SG,45.37
221711,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-06,SG,45.37
221712,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-07,SG,45.37
221713,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-08,SG,45.37
221714,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-09,SG,45.37
221715,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-10,SG,45.37
221716,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-11,SG,45.37
221717,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-12,SG,45.37
221718,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-13,SG,45.37
221719,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-14,SG,50.93
221720,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-15,SG,50.93
221721,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-16,SG,50.93
221722,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-17,SG,50.93
221723,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-18,SG,50.93
221724,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-19,SG,50.93
221725,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-20,SG,50.93
221726,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-21,SG,50.93
221727,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-22,SG,50.93
221728,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-23,SG,50.93
221729,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-24,SG,50.93
221730,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-25,SG,50.93
221731,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-26,SG,50.93
221732,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-27,SG,50.93
221733,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-28,SG,50.93
221734,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,2020-12-29,SG,45.37
221735,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2020-12-30,SG,45.37
221736,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2020-12-31,SG,45.37
221737,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-01,SG,45.37
221738,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-02,SG,45.37
221739,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-03,SG,45.37
221740,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-04,SG,45.37
221741,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-05,SG,45.37
221742,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-06,SG,45.37
221743,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-07,SG,45.37
221744,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-08,SG,45.37
221745,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-09,SG,45.37
221746,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-10,SG,45.37
221747,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-11,SG,45.37
221748,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-12,SG,45.37
221749,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-13,SG,45.37
221750,1.0,2.0,1.0,2.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-14,SG,45.37
221751,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-15,SG,50.93
221752,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-16,SG,50.93
221753,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-17,SG,50.93
221754,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-18,SG,50.93
221755,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-19,SG,50.93
221756,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-20,SG,50.93
221757,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-21,SG,50.93
221758,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-22,SG,50.93
221759,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-23,SG,50.93
221760,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-24,SG,50.93
221761,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-25,SG,50.93
221762,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,1.0,2021-01-26,SG,50.93
221763,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-01-27,SG,50.93
221764,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-01-28,SG,50.93
221765,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-01-29,SG,50.93
221766,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-01-30,SG,50.93
221767,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-01-31,SG,50.93
221768,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-01,SG,50.93
221769,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-02,SG,50.93
221770,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-03,SG,50.93
221771,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-04,SG,50.93
221772,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-05,SG,50.93
221773,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-06,SG,50.93
221774,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-07,SG,50.93
221775,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-08,SG,50.93
221776,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-09,SG,50.93
221777,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-10,SG,50.93
221778,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-11,SG,50.93
221779,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-12,SG,50.93
221780,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-13,SG,50.93
221781,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-14,SG,50.93
221782,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-15,SG,50.93
221783,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-16,SG,50.93
221784,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-17,SG,50.93
221785,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-18,SG,50.93
221786,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-19,SG,50.93
221787,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-20,SG,50.93
221788,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-21,SG,50.93
221789,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-22,SG,50.93
221790,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-23,SG,50.93
221791,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-24,SG,50.93
221792,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-25,SG,50.93
221793,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-26,SG,50.93
221794,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-27,SG,50.93
221795,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-02-28,SG,50.93
221796,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-01,SG,50.93
221797,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-02,SG,50.93
221798,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-03,SG,50.93
221799,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-04,SG,50.93
221800,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-05,SG,50.93
221801,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-06,SG,50.93
221802,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-07,SG,50.93
221803,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-08,SG,50.93
221804,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-09,SG,50.93
221805,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-10,SG,50.93
221806,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-11,SG,50.93
221807,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-12,SG,50.93
221808,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-13,SG,50.93
221809,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-14,SG,50.93
221810,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-15,SG,50.93
221811,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-16,SG,50.93
221812,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-17,SG,50.93
221813,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-18,SG,50.93
221814,1.0,2.0,1.0,4.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,2.0,2021-03-19,SG,50.93
