,date,location_key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2144371,2020-02-15,GB,-12.0,-7.0,-35.0,-12.0,-4.0,2.0
2144372,2020-02-16,GB,-7.0,-6.0,-28.0,-7.0,-3.0,1.0
2144373,2020-02-17,GB,10.0,1.0,24.0,-2.0,-14.0,2.0
2144374,2020-02-18,GB,7.0,-1.0,20.0,-3.0,-14.0,2.0
2144375,2020-02-19,GB,6.0,-2.0,8.0,-4.0,-14.0,3.0
2144376,2020-02-20,GB,5.0,-2.0,4.0,-5.0,-14.0,3.0
2144377,2020-02-21,GB,5.0,-1.0,10.0,-3.0,-15.0,3.0
2144378,2020-02-22,GB,-4.0,-2.0,-7.0,-2.0,-2.0,1.0
2144379,2020-02-23,GB,-1.0,-2.0,-5.0,3.0,-1.0,0.0
2144380,2020-02-24,GB,-3.0,-1.0,-9.0,-2.0,-2.0,1.0
2144381,2020-02-25,GB,-1.0,4.0,3.0,1.0,1.0,0.0
2144382,2020-02-26,GB,1.0,0.0,6.0,-1.0,1.0,0.0
2144383,2020-02-27,GB,2.0,1.0,8.0,0.0,0.0,0.0
2144384,2020-02-28,GB,1.0,1.0,-13.0,0.0,-1.0,1.0
2144385,2020-02-29,GB,1.0,1.0,-14.0,-2.0,0.0,0.0
2144386,2020-03-01,GB,7.0,2.0,14.0,5.0,1.0,-1.0
2144387,2020-03-02,GB,4.0,4.0,14.0,0.0,1.0,0.0
2144388,2020-03-03,GB,2.0,3.0,11.0,-1.0,1.0,0.0
2144389,2020-03-04,GB,2.0,3.0,2.0,-2.0,1.0,1.0
2144390,2020-03-05,GB,-1.0,2.0,1.0,-3.0,0.0,1.0
2144391,2020-03-06,GB,5.0,6.0,22.0,1.0,1.0,0.0
2144392,2020-03-07,GB,0.0,2.0,7.0,-1.0,1.0,0.0
2144393,2020-03-08,GB,4.0,2.0,15.0,2.0,1.0,-1.0
2144394,2020-03-09,GB,0.0,4.0,4.0,-3.0,0.0,1.0
2144395,2020-03-10,GB,-2.0,5.0,4.0,-4.0,0.0,1.0
2144396,2020-03-11,GB,0.0,5.0,10.0,-6.0,0.0,1.0
2144397,2020-03-12,GB,-1.0,11.0,5.0,-8.0,-1.0,2.0
2144398,2020-03-13,GB,-2.0,11.0,12.0,-9.0,-4.0,2.0
2144399,2020-03-14,GB,-10.0,7.0,1.0,-15.0,-2.0,2.0
2144400,2020-03-15,GB,-11.0,7.0,-1.0,-16.0,-4.0,2.0
2144401,2020-03-16,GB,-3.0,20.0,29.0,-16.0,-9.0,4.0
2144402,2020-03-17,GB,-15.0,21.0,6.0,-27.0,-16.0,7.0
2144403,2020-03-18,GB,-21.0,22.0,-3.0,-34.0,-23.0,10.0
2144404,2020-03-19,GB,-21.0,24.0,2.0,-37.0,-27.0,11.0
2144405,2020-03-20,GB,-28.0,10.0,6.0,-40.0,-29.0,13.0
2144406,2020-03-21,GB,-50.0,1.0,2.0,-46.0,-25.0,11.0
2144407,2020-03-22,GB,-56.0,-14.0,20.0,-46.0,-30.0,9.0
2144408,2020-03-23,GB,-45.0,-8.0,1.0,-53.0,-45.0,17.0
2144409,2020-03-24,GB,-71.0,-24.0,-14.0,-64.0,-58.0,24.0
2144410,2020-03-25,GB,-73.0,-26.0,-12.0,-68.0,-64.0,26.0
2144411,2020-03-26,GB,-74.0,-28.0,-11.0,-70.0,-66.0,27.0
2144412,2020-03-27,GB,-76.0,-29.0,-26.0,-71.0,-66.0,28.0
2144413,2020-03-28,GB,-83.0,-39.0,-54.0,-74.0,-57.0,20.0
2144414,2020-03-29,GB,-85.0,-46.0,-52.0,-75.0,-55.0,15.0
2144415,2020-03-30,GB,-74.0,-32.0,-33.0,-73.0,-69.0,27.0
2144416,2020-03-31,GB,-74.0,-30.0,-21.0,-72.0,-70.0,27.0
2144417,2020-04-01,GB,-75.0,-32.0,-29.0,-73.0,-69.0,28.0
2144418,2020-04-02,GB,-75.0,-32.0,-24.0,-73.0,-70.0,29.0
2144419,2020-04-03,GB,-76.0,-30.0,-25.0,-72.0,-69.0,29.0
2144420,2020-04-04,GB,-81.0,-36.0,-38.0,-72.0,-57.0,19.0
2144421,2020-04-05,GB,-82.0,-41.0,-29.0,-70.0,-54.0,15.0
2144422,2020-04-06,GB,-73.0,-31.0,-20.0,-72.0,-70.0,27.0
2144423,2020-04-07,GB,-73.0,-29.0,-7.0,-69.0,-70.0,27.0
2144424,2020-04-08,GB,-73.0,-27.0,-14.0,-70.0,-70.0,27.0
2144425,2020-04-09,GB,-71.0,-20.0,-13.0,-70.0,-70.0,27.0
2144426,2020-04-10,GB,-78.0,-33.0,-18.0,-75.0,-80.0,32.0
2144427,2020-04-11,GB,-81.0,-32.0,-37.0,-70.0,-57.0,19.0
2144428,2020-04-12,GB,-89.0,-63.0,-33.0,-71.0,-58.0,16.0
2144429,2020-04-13,GB,-78.0,-41.0,-21.0,-78.0,-83.0,31.0
2144430,2020-04-14,GB,-71.0,-26.0,-10.0,-69.0,-70.0,27.0
2144431,2020-04-15,GB,-72.0,-27.0,-6.0,-69.0,-69.0,27.0
2144432,2020-04-16,GB,-73.0,-27.0,-7.0,-70.0,-69.0,28.0
2144433,2020-04-17,GB,-75.0,-30.0,-33.0,-71.0,-68.0,29.0
2144434,2020-04-18,GB,-81.0,-37.0,-47.0,-71.0,-54.0,19.0
2144435,2020-04-19,GB,-80.0,-40.0,-12.0,-66.0,-49.0,14.0
2144436,2020-04-20,GB,-71.0,-30.0,-2.0,-68.0,-67.0,25.0
2144437,2020-04-21,GB,-72.0,-28.0,2.0,-67.0,-67.0,26.0
2144438,2020-04-22,GB,-72.0,-28.0,1.0,-67.0,-66.0,27.0
2144439,2020-04-23,GB,-72.0,-27.0,6.0,-67.0,-66.0,27.0
2144440,2020-04-24,GB,-73.0,-26.0,-4.0,-66.0,-65.0,27.0
2144441,2020-04-25,GB,-78.0,-32.0,-23.0,-65.0,-51.0,18.0
2144442,2020-04-26,GB,-78.0,-37.0,-10.0,-64.0,-48.0,14.0
2144443,2020-04-27,GB,-69.0,-29.0,-3.0,-66.0,-65.0,25.0
2144444,2020-04-28,GB,-74.0,-33.0,-42.0,-71.0,-66.0,25.0
2144445,2020-04-29,GB,-73.0,-30.0,-31.0,-69.0,-66.0,27.0
2144446,2020-04-30,GB,-74.0,-28.0,-31.0,-69.0,-66.0,27.0
2144447,2020-05-01,GB,-74.0,-27.0,-22.0,-67.0,-64.0,27.0
2144448,2020-05-02,GB,-78.0,-30.0,-18.0,-63.0,-49.0,17.0
2144449,2020-05-03,GB,-79.0,-37.0,-21.0,-64.0,-46.0,14.0
2144450,2020-05-04,GB,-69.0,-27.0,4.0,-64.0,-64.0,24.0
2144451,2020-05-05,GB,-70.0,-25.0,4.0,-64.0,-64.0,25.0
2144452,2020-05-06,GB,-69.0,-22.0,16.0,-62.0,-63.0,25.0
2144453,2020-05-07,GB,-67.0,-15.0,16.0,-62.0,-63.0,25.0
2144454,2020-05-08,GB,-75.0,-28.0,14.0,-68.0,-77.0,30.0
2144455,2020-05-09,GB,-78.0,-29.0,-6.0,-62.0,-48.0,17.0
2144456,2020-05-10,GB,-80.0,-37.0,-38.0,-68.0,-45.0,14.0
2144457,2020-05-11,GB,-67.0,-25.0,-8.0,-64.0,-62.0,24.0
2144458,2020-05-12,GB,-68.0,-23.0,7.0,-62.0,-62.0,24.0
2144459,2020-05-13,GB,-68.0,-23.0,6.0,-62.0,-61.0,25.0
2144460,2020-05-14,GB,-67.0,-21.0,28.0,-61.0,-61.0,23.0
2144461,2020-05-15,GB,-69.0,-21.0,21.0,-60.0,-60.0,24.0
2144462,2020-05-16,GB,-74.0,-25.0,5.0,-58.0,-43.0,15.0
2144463,2020-05-17,GB,-74.0,-29.0,27.0,-55.0,-39.0,12.0
2144464,2020-05-18,GB,-63.0,-20.0,36.0,-59.0,-59.0,22.0
2144465,2020-05-19,GB,-64.0,-18.0,51.0,-57.0,-59.0,22.0
2144466,2020-05-20,GB,-64.0,-16.0,68.0,-56.0,-59.0,22.0
2144467,2020-05-21,GB,-64.0,-16.0,51.0,-58.0,-59.0,23.0
2144468,2020-05-22,GB,-66.0,-18.0,14.0,-59.0,-58.0,24.0
2144469,2020-05-23,GB,-72.0,-23.0,-12.0,-59.0,-41.0,15.0
2144470,2020-05-24,GB,-71.0,-25.0,38.0,-52.0,-36.0,11.0
2144471,2020-05-25,GB,-64.0,-23.0,136.0,-60.0,-77.0,24.0
2144472,2020-05-26,GB,-60.0,-14.0,66.0,-55.0,-59.0,21.0
2144473,2020-05-27,GB,-61.0,-15.0,65.0,-55.0,-58.0,22.0
2144474,2020-05-28,GB,-60.0,-12.0,77.0,-55.0,-58.0,22.0
2144475,2020-05-29,GB,-62.0,-12.0,67.0,-53.0,-56.0,22.0
2144476,2020-05-30,GB,-69.0,-16.0,48.0,-49.0,-31.0,12.0
2144477,2020-05-31,GB,-67.0,-19.0,67.0,-45.0,-26.0,9.0
2144478,2020-06-01,GB,-56.0,-13.0,74.0,-51.0,-53.0,19.0
2144479,2020-06-02,GB,-59.0,-15.0,78.0,-51.0,-54.0,19.0
2144480,2020-06-03,GB,-62.0,-19.0,0.0,-57.0,-54.0,22.0
2144481,2020-06-04,GB,-61.0,-17.0,19.0,-56.0,-54.0,22.0
2144482,2020-06-05,GB,-63.0,-17.0,9.0,-56.0,-53.0,22.0
2144483,2020-06-06,GB,-70.0,-22.0,-17.0,-57.0,-33.0,14.0
2144484,2020-06-07,GB,-67.0,-23.0,22.0,-51.0,-28.0,10.0
2144485,2020-06-08,GB,-56.0,-17.0,44.0,-54.0,-52.0,19.0
2144486,2020-06-09,GB,-58.0,-17.0,56.0,-53.0,-52.0,20.0
2144487,2020-06-10,GB,-61.0,-19.0,-1.0,-58.0,-52.0,21.0
2144488,2020-06-11,GB,-59.0,-17.0,15.0,-58.0,-52.0,21.0
2144489,2020-06-12,GB,-61.0,-17.0,6.0,-57.0,-51.0,21.0
2144490,2020-06-13,GB,-65.0,-17.0,41.0,-49.0,-24.0,11.0
2144491,2020-06-14,GB,-63.0,-20.0,65.0,-46.0,-19.0,8.0
2144492,2020-06-15,GB,-46.0,-14.0,63.0,-50.0,-50.0,18.0
2144493,2020-06-16,GB,-50.0,-13.0,53.0,-51.0,-50.0,19.0
2144494,2020-06-17,GB,-52.0,-14.0,34.0,-52.0,-50.0,19.0
2144495,2020-06-18,GB,-54.0,-15.0,8.0,-56.0,-52.0,20.0
2144496,2020-06-19,GB,-53.0,-11.0,20.0,-52.0,-50.0,19.0
2144497,2020-06-20,GB,-57.0,-10.0,49.0,-43.0,-20.0,9.0
2144498,2020-06-21,GB,-58.0,-17.0,37.0,-44.0,-14.0,7.0
2144499,2020-06-22,GB,-45.0,-13.0,72.0,-49.0,-51.0,17.0
2144500,2020-06-23,GB,-48.0,-10.0,90.0,-48.0,-51.0,17.0
2144501,2020-06-24,GB,-49.0,-8.0,98.0,-47.0,-49.0,17.0
2144502,2020-06-25,GB,-49.0,-6.0,102.0,-47.0,-49.0,17.0
2144503,2020-06-26,GB,-51.0,-9.0,50.0,-48.0,-49.0,18.0
2144504,2020-06-27,GB,-59.0,-15.0,-7.0,-49.0,-24.0,11.0
2144505,2020-06-28,GB,-56.0,-19.0,22.0,-46.0,-17.0,8.0
2144506,2020-06-29,GB,-45.0,-14.0,22.0,-50.0,-49.0,17.0
2144507,2020-06-30,GB,-45.0,-12.0,34.0,-50.0,-48.0,17.0
2144508,2020-07-01,GB,-47.0,-13.0,34.0,-49.0,-48.0,17.0
2144509,2020-07-02,GB,-47.0,-11.0,39.0,-49.0,-48.0,17.0
2144510,2020-07-03,GB,-49.0,-12.0,20.0,-49.0,-47.0,18.0
2144511,2020-07-04,GB,-51.0,-15.0,13.0,-41.0,-18.0,8.0
2144512,2020-07-05,GB,-48.0,-18.0,53.0,-37.0,-14.0,6.0
2144513,2020-07-06,GB,-36.0,-11.0,76.0,-43.0,-48.0,14.0
2144514,2020-07-07,GB,-40.0,-12.0,52.0,-45.0,-48.0,16.0
2144515,2020-07-08,GB,-42.0,-14.0,29.0,-47.0,-47.0,16.0
2144516,2020-07-09,GB,-42.0,-12.0,38.0,-46.0,-47.0,16.0
2144517,2020-07-10,GB,-41.0,-10.0,67.0,-40.0,-46.0,14.0
2144518,2020-07-11,GB,-47.0,-12.0,69.0,-32.0,-14.0,6.0
2144519,2020-07-12,GB,-43.0,-15.0,103.0,-27.0,-10.0,3.0
2144520,2020-07-13,GB,-35.0,-11.0,71.0,-42.0,-48.0,14.0
2144521,2020-07-14,GB,-36.0,-11.0,73.0,-43.0,-48.0,15.0
2144522,2020-07-15,GB,-33.0,-13.0,52.0,-47.0,-46.0,15.0
2144523,2020-07-16,GB,-31.0,-10.0,85.0,-45.0,-45.0,14.0
2144524,2020-07-17,GB,-33.0,-10.0,93.0,-41.0,-44.0,13.0
2144525,2020-07-18,GB,-40.0,-13.0,61.0,-35.0,-14.0,5.0
2144526,2020-07-19,GB,-35.0,-16.0,78.0,-32.0,-10.0,3.0
2144527,2020-07-20,GB,-25.0,-9.0,114.0,-42.0,-48.0,13.0
2144528,2020-07-21,GB,-28.0,-10.0,116.0,-43.0,-48.0,13.0
2144529,2020-07-22,GB,-29.0,-11.0,89.0,-44.0,-46.0,14.0
2144530,2020-07-23,GB,-30.0,-9.0,81.0,-45.0,-47.0,14.0
2144531,2020-07-24,GB,-32.0,-12.0,95.0,-40.0,-46.0,13.0
2144532,2020-07-25,GB,-40.0,-16.0,25.0,-37.0,-15.0,6.0
2144533,2020-07-26,GB,-33.0,-17.0,78.0,-30.0,-9.0,3.0
2144534,2020-07-27,GB,-29.0,-14.0,40.0,-46.0,-51.0,14.0
2144535,2020-07-28,GB,-26.0,-10.0,100.0,-42.0,-48.0,14.0
2144536,2020-07-29,GB,-25.0,-10.0,107.0,-41.0,-48.0,13.0
2144537,2020-07-30,GB,-23.0,-7.0,120.0,-41.0,-48.0,13.0
2144538,2020-07-31,GB,-29.0,-11.0,120.0,-37.0,-48.0,11.0
2144539,2020-08-01,GB,-36.0,-14.0,72.0,-30.0,-14.0,4.0
2144540,2020-08-02,GB,-28.0,-15.0,93.0,-27.0,-9.0,2.0
2144541,2020-08-03,GB,-15.0,-11.0,115.0,-39.0,-49.0,11.0
2144542,2020-08-04,GB,-19.0,-13.0,89.0,-42.0,-49.0,13.0
2144543,2020-08-05,GB,-16.0,-13.0,86.0,-43.0,-48.0,13.0
2144544,2020-08-06,GB,-23.0,-10.0,120.0,-42.0,-48.0,12.0
2144545,2020-08-07,GB,-28.0,-12.0,114.0,-39.0,-48.0,11.0
2144546,2020-08-08,GB,-35.0,-14.0,92.0,-31.0,-13.0,3.0
2144547,2020-08-09,GB,-28.0,-15.0,103.0,-27.0,-8.0,1.0
2144548,2020-08-10,GB,-11.0,-11.0,118.0,-40.0,-48.0,11.0
2144549,2020-08-11,GB,-13.0,-11.0,118.0,-41.0,-48.0,12.0
2144550,2020-08-12,GB,-14.0,-11.0,100.0,-42.0,-47.0,12.0
2144551,2020-08-13,GB,-24.0,-10.0,89.0,-43.0,-48.0,13.0
2144552,2020-08-14,GB,-26.0,-12.0,76.0,-39.0,-46.0,12.0
2144553,2020-08-15,GB,-33.0,-15.0,50.0,-33.0,-13.0,4.0
2144554,2020-08-16,GB,-29.0,-18.0,52.0,-32.0,-10.0,3.0
2144555,2020-08-17,GB,-9.0,-14.0,80.0,-41.0,-48.0,11.0
2144556,2020-08-18,GB,-11.0,-13.0,93.0,-41.0,-46.0,12.0
2144557,2020-08-19,GB,-15.0,-17.0,39.0,-44.0,-46.0,13.0
2144558,2020-08-20,GB,-19.0,-10.0,121.0,-40.0,-46.0,11.0
2144559,2020-08-21,GB,-26.0,-13.0,56.0,-40.0,-45.0,12.0
2144560,2020-08-22,GB,-31.0,-15.0,53.0,-32.0,-11.0,4.0
2144561,2020-08-23,GB,-26.0,-17.0,64.0,-29.0,-7.0,2.0
2144562,2020-08-24,GB,-3.0,-12.0,105.0,-38.0,-46.0,10.0
2144563,2020-08-25,GB,-13.0,-16.0,31.0,-45.0,-47.0,13.0
2144564,2020-08-26,GB,-3.0,-11.0,90.0,-38.0,-44.0,11.0
2144565,2020-08-27,GB,-21.0,-12.0,55.0,-42.0,-45.0,12.0
2144566,2020-08-28,GB,-20.0,-9.0,51.0,-37.0,-45.0,11.0
2144567,2020-08-29,GB,-27.0,-13.0,49.0,-29.0,-12.0,3.0
2144568,2020-08-30,GB,-15.0,-14.0,94.0,-23.0,-7.0,1.0
2144569,2020-08-31,GB,3.0,-17.0,152.0,-43.0,-68.0,14.0
2144570,2020-09-01,GB,-15.0,-6.0,94.0,-37.0,-44.0,10.0
2144571,2020-09-02,GB,-20.0,-11.0,48.0,-41.0,-42.0,11.0
2144572,2020-09-03,GB,-20.0,-10.0,58.0,-40.0,-42.0,11.0
2144573,2020-09-04,GB,-21.0,-10.0,61.0,-35.0,-40.0,9.0
2144574,2020-09-05,GB,-26.0,-12.0,56.0,-30.0,-10.0,3.0
2144575,2020-09-06,GB,-21.0,-12.0,69.0,-27.0,-7.0,2.0
2144576,2020-09-07,GB,-17.0,-10.0,58.0,-36.0,-43.0,9.0
2144577,2020-09-08,GB,-19.0,-10.0,74.0,-35.0,-42.0,9.0
2144578,2020-09-09,GB,-20.0,-11.0,67.0,-36.0,-39.0,9.0
2144579,2020-09-10,GB,-20.0,-9.0,78.0,-36.0,-40.0,9.0
2144580,2020-09-11,GB,-22.0,-9.0,62.0,-32.0,-38.0,8.0
2144581,2020-09-12,GB,-27.0,-11.0,61.0,-28.0,-9.0,3.0
2144582,2020-09-13,GB,-21.0,-12.0,94.0,-24.0,-7.0,1.0
2144583,2020-09-14,GB,-17.0,-9.0,104.0,-32.0,-36.0,8.0
2144584,2020-09-15,GB,-19.0,-9.0,91.0,-34.0,-36.0,9.0
2144585,2020-09-16,GB,-21.0,-11.0,71.0,-35.0,-36.0,9.0
2144586,2020-09-17,GB,-20.0,-9.0,88.0,-35.0,-36.0,9.0
2144587,2020-09-18,GB,-22.0,-9.0,75.0,-32.0,-35.0,8.0
2144588,2020-09-19,GB,-27.0,-11.0,67.0,-29.0,-10.0,3.0
2144589,2020-09-20,GB,-22.0,-12.0,85.0,-26.0,-7.0,2.0
2144590,2020-09-21,GB,-17.0,-8.0,86.0,-34.0,-37.0,8.0
2144591,2020-09-22,GB,-22.0,-9.0,64.0,-36.0,-36.0,9.0
2144592,2020-09-23,GB,-27.0,-11.0,20.0,-40.0,-35.0,11.0
2144593,2020-09-24,GB,-26.0,-9.0,28.0,-41.0,-35.0,11.0
2144594,2020-09-25,GB,-25.0,-7.0,29.0,-37.0,-34.0,10.0
2144595,2020-09-26,GB,-28.0,-10.0,28.0,-34.0,-9.0,5.0
2144596,2020-09-27,GB,-25.0,-13.0,45.0,-32.0,-7.0,3.0
2144597,2020-09-28,GB,-19.0,-8.0,45.0,-38.0,-35.0,10.0
2144598,2020-09-29,GB,-22.0,-8.0,47.0,-38.0,-34.0,10.0
2144599,2020-09-30,GB,-26.0,-11.0,4.0,-40.0,-34.0,11.0
2144600,2020-10-01,GB,-23.0,-6.0,36.0,-39.0,-32.0,10.0
2144601,2020-10-02,GB,-30.0,-10.0,4.0,-37.0,-32.0,11.0
2144602,2020-10-03,GB,-34.0,-12.0,-20.0,-40.0,-12.0,7.0
2144603,2020-10-04,GB,-31.0,-15.0,-4.0,-38.0,-9.0,5.0
2144604,2020-10-05,GB,-24.0,-10.0,23.0,-37.0,-34.0,10.0
2144605,2020-10-06,GB,-26.0,-9.0,20.0,-38.0,-34.0,10.0
2144606,2020-10-07,GB,-24.0,-9.0,31.0,-38.0,-32.0,10.0
2144607,2020-10-08,GB,-27.0,-9.0,21.0,-41.0,-33.0,11.0
2144608,2020-10-09,GB,-28.0,-8.0,19.0,-37.0,-31.0,10.0
2144609,2020-10-10,GB,-31.0,-10.0,14.0,-37.0,-8.0,6.0
2144610,2020-10-11,GB,-27.0,-13.0,49.0,-33.0,-6.0,4.0
2144611,2020-10-12,GB,-27.0,-12.0,9.0,-40.0,-35.0,11.0
2144612,2020-10-13,GB,-29.0,-11.0,14.0,-41.0,-35.0,11.0
2144613,2020-10-14,GB,-27.0,-9.0,23.0,-40.0,-33.0,11.0
2144614,2020-10-15,GB,-27.0,-7.0,29.0,-40.0,-33.0,11.0
2144615,2020-10-16,GB,-27.0,-6.0,25.0,-37.0,-32.0,11.0
2144616,2020-10-17,GB,-33.0,-9.0,18.0,-40.0,-10.0,7.0
2144617,2020-10-18,GB,-30.0,-13.0,36.0,-38.0,-9.0,5.0
2144618,2020-10-19,GB,-26.0,-10.0,27.0,-41.0,-35.0,11.0
2144619,2020-10-20,GB,-28.0,-9.0,28.0,-41.0,-35.0,12.0
2144620,2020-10-21,GB,-31.0,-11.0,-2.0,-44.0,-35.0,13.0
2144621,2020-10-22,GB,-26.0,-6.0,34.0,-42.0,-34.0,12.0
2144622,2020-10-23,GB,-28.0,-6.0,19.0,-41.0,-35.0,12.0
2144623,2020-10-24,GB,-38.0,-12.0,-10.0,-44.0,-13.0,8.0
2144624,2020-10-25,GB,-29.0,-10.0,32.0,-39.0,-10.0,5.0
2144625,2020-10-26,GB,-21.0,-9.0,42.0,-44.0,-45.0,13.0
2144626,2020-10-27,GB,-27.0,-10.0,10.0,-47.0,-45.0,14.0
2144627,2020-10-28,GB,-23.0,-8.0,27.0,-45.0,-43.0,14.0
2144628,2020-10-29,GB,-27.0,-9.0,4.0,-48.0,-44.0,15.0
2144629,2020-10-30,GB,-26.0,-5.0,25.0,-43.0,-42.0,13.0
2144630,2020-10-31,GB,-38.0,-9.0,-15.0,-44.0,-13.0,8.0
2144631,2020-11-01,GB,-29.0,-13.0,-4.0,-40.0,-10.0,5.0
2144632,2020-11-02,GB,-17.0,-7.0,8.0,-40.0,-34.0,11.0
2144633,2020-11-03,GB,-17.0,-6.0,6.0,-39.0,-33.0,11.0
2144634,2020-11-04,GB,-11.0,-4.0,19.0,-36.0,-31.0,10.0
2144635,2020-11-05,GB,-54.0,-14.0,8.0,-52.0,-38.0,16.0
2144636,2020-11-06,GB,-55.0,-12.0,5.0,-52.0,-38.0,17.0
2144637,2020-11-07,GB,-60.0,-16.0,13.0,-58.0,-28.0,13.0
2144638,2020-11-08,GB,-60.0,-20.0,5.0,-57.0,-28.0,10.0
2144639,2020-11-09,GB,-47.0,-15.0,5.0,-50.0,-39.0,15.0
2144640,2020-11-10,GB,-48.0,-13.0,14.0,-49.0,-39.0,15.0
2144641,2020-11-11,GB,-49.0,-14.0,-1.0,-51.0,-38.0,16.0
2144642,2020-11-12,GB,-48.0,-10.0,19.0,-50.0,-39.0,16.0
2144643,2020-11-13,GB,-49.0,-8.0,7.0,-50.0,-38.0,16.0
2144644,2020-11-14,GB,-59.0,-16.0,-29.0,-59.0,-28.0,13.0
2144645,2020-11-15,GB,-57.0,-19.0,-5.0,-57.0,-28.0,10.0
2144646,2020-11-16,GB,-46.0,-14.0,2.0,-50.0,-39.0,15.0
2144647,2020-11-17,GB,-48.0,-12.0,6.0,-50.0,-39.0,15.0
2144648,2020-11-18,GB,-49.0,-13.0,-7.0,-51.0,-38.0,16.0
2144649,2020-11-19,GB,-48.0,-10.0,6.0,-51.0,-39.0,16.0
2144650,2020-11-20,GB,-50.0,-8.0,-17.0,-51.0,-38.0,17.0
2144651,2020-11-21,GB,-56.0,-12.0,-8.0,-56.0,-26.0,12.0
2144652,2020-11-22,GB,-53.0,-15.0,25.0,-53.0,-26.0,9.0
2144653,2020-11-23,GB,-44.0,-12.0,4.0,-50.0,-39.0,15.0
2144654,2020-11-24,GB,-47.0,-10.0,3.0,-50.0,-38.0,15.0
2144655,2020-11-25,GB,-47.0,-12.0,-5.0,-51.0,-37.0,16.0
2144656,2020-11-26,GB,-46.0,-9.0,10.0,-51.0,-37.0,15.0
2144657,2020-11-27,GB,-47.0,-7.0,-2.0,-50.0,-38.0,16.0
2144658,2020-11-28,GB,-55.0,-12.0,-11.0,-55.0,-24.0,12.0
2144659,2020-11-29,GB,-53.0,-15.0,5.0,-54.0,-24.0,9.0
2144660,2020-11-30,GB,-41.0,-9.0,-9.0,-49.0,-37.0,14.0
2144661,2020-12-01,GB,-43.0,-7.0,7.0,-48.0,-36.0,14.0
2144662,2020-12-02,GB,-31.0,-6.0,-7.0,-45.0,-32.0,13.0
2144663,2020-12-03,GB,-34.0,-8.0,-20.0,-46.0,-33.0,14.0
2144664,2020-12-04,GB,-35.0,-5.0,-18.0,-44.0,-33.0,14.0
2144665,2020-12-05,GB,-36.0,-6.0,-8.0,-41.0,-13.0,8.0
2144666,2020-12-06,GB,-36.0,-10.0,1.0,-41.0,-13.0,7.0
2144667,2020-12-07,GB,-26.0,-5.0,-4.0,-43.0,-34.0,12.0
2144668,2020-12-08,GB,-31.0,-5.0,-7.0,-44.0,-33.0,12.0
2144669,2020-12-09,GB,-31.0,-5.0,-5.0,-44.0,-32.0,13.0
2144670,2020-12-10,GB,-32.0,-3.0,-1.0,-44.0,-33.0,13.0
2144671,2020-12-11,GB,-33.0,-2.0,-5.0,-41.0,-32.0,13.0
2144672,2020-12-12,GB,-37.0,-5.0,-5.0,-39.0,-12.0,8.0
2144673,2020-12-13,GB,-41.0,-13.0,-31.0,-45.0,-14.0,8.0
2144674,2020-12-14,GB,-25.0,-2.0,2.0,-42.0,-35.0,12.0
2144675,2020-12-15,GB,-25.0,0.0,10.0,-41.0,-34.0,12.0
2144676,2020-12-16,GB,-33.0,-3.0,-14.0,-46.0,-34.0,14.0
2144677,2020-12-17,GB,-29.0,2.0,12.0,-44.0,-35.0,13.0
2144678,2020-12-18,GB,-33.0,-1.0,-14.0,-45.0,-37.0,15.0
2144679,2020-12-19,GB,-40.0,-3.0,-10.0,-41.0,-13.0,8.0
2144680,2020-12-20,GB,-43.0,-7.0,5.0,-45.0,-13.0,7.0
2144681,2020-12-21,GB,-26.0,12.0,-8.0,-52.0,-49.0,16.0
2144682,2020-12-22,GB,-26.0,17.0,14.0,-52.0,-50.0,16.0
2144683,2020-12-23,GB,-27.0,23.0,-12.0,-54.0,-53.0,18.0
2144684,2020-12-24,GB,-35.0,14.0,19.0,-59.0,-65.0,21.0
2144685,2020-12-25,GB,-92.0,-89.0,-25.0,-85.0,-85.0,27.0
2144686,2020-12-26,GB,-81.0,-63.0,-34.0,-76.0,-54.0,15.0
2144687,2020-12-27,GB,-58.0,-24.0,3.0,-59.0,-29.0,10.0
2144688,2020-12-28,GB,-51.0,-24.0,16.0,-70.0,-77.0,26.0
2144689,2020-12-29,GB,-47.0,-11.0,14.0,-64.0,-68.0,24.0
2144690,2020-12-30,GB,-42.0,-3.0,18.0,-63.0,-66.0,23.0
2144691,2020-12-31,GB,-53.0,2.0,14.0,-67.0,-69.0,24.0
2144692,2021-01-01,GB,-83.0,-64.0,-5.0,-82.0,-83.0,32.0
2144693,2021-01-02,GB,-68.0,-24.0,-12.0,-66.0,-39.0,16.0
2144694,2021-01-03,GB,-64.0,-24.0,-8.0,-62.0,-29.0,11.0
2144695,2021-01-04,GB,-53.0,-17.0,-16.0,-62.0,-49.0,19.0
2144696,2021-01-05,GB,-61.0,-21.0,-18.0,-63.0,-50.0,20.0
2144697,2021-01-06,GB,-62.0,-22.0,-13.0,-63.0,-49.0,21.0
2144698,2021-01-07,GB,-62.0,-22.0,-9.0,-64.0,-50.0,21.0
2144699,2021-01-08,GB,-64.0,-23.0,-21.0,-64.0,-49.0,22.0
2144700,2021-01-09,GB,-68.0,-22.0,-14.0,-65.0,-33.0,15.0
2144701,2021-01-10,GB,-68.0,-27.0,-13.0,-65.0,-31.0,12.0
